team_code,team_name,player_id,name,position,games,games_started,overall,status,confidence,needs_review,pass_yds,pass_td,pass_int,rush_yds,rush_td,receptions,rec_yds,rec_td
CAR,Carolina Panthers,00-0007389,Skip Hicks,RB,14,,63,generated_low_confidence,0.45,,,,,,,,,
CAR,Carolina Panthers,00-0020434,Chris Weinke,QB,6,,61,generated_medium_confidence,0.6,,180,,3,9,,,,
CAR,Carolina Panthers,00-0017644,Jermaine Wiggins,TE,7,,59,generated_medium_confidence,0.6,,,,,,,10,62,1
CAR,Carolina Panthers,00-0021254,Randy Fasani,QB,4,,55,generated_medium_confidence,0.6,,171,,4,95,,,,
CAR,Carolina Panthers,00-0011506,Joe Montgomery,RB,1,,50,generated_medium_confidence,0.6,,,,,20,,,,
CAR,Carolina Panthers,00-0019453,Rod Smart,RB,1,,50,generated_medium_confidence,0.6,,,,,2,,,,
CHI,Chicago Bears,00-0001477,Marty Booker,WR,16,16,92,generated_high_confidence,0.78,,44,1,,,,97,1189,6
CHI,Chicago Bears,00-0019660,Dez White,WR,16,16,83,generated_high_confidence,0.78,,,,,11,,51,656,4
CHI,Chicago Bears,00-0003874,Phillip Daniels,EDGE,14,,82,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020403,Anthony Thomas,RB,12,12,81,generated_high_confidence,0.78,,,,,721,6,24,163,
CHI,Chicago Bears,00-0017821,James Williams,LT,14,,81,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0000559,Jerry Azumah,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0011053,R.W. McQuarters,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0016599,Keith Traylor,DT,14,,80,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0016916,Chris Villarrial,LG,14,,79,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0004388,Kevin Dogins,C,14,,79,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020992,Travis Coleman,S,14,,78,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0005927,Aaron Gibson,LT,14,,77,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0013845,Bryan Robinson,EDGE,14,,77,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0013888,Marcus Robinson,WR,15,15,77,generated_high_confidence,0.78,,,,,,,21,244,3
CHI,Chicago Bears,00-0018941,Todd McMillon,CB,14,,77,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0008568,Leon Johnson,RB,15,15,76,generated_high_confidence,0.78,,27,,,329,1,16,125,
CHI,Chicago Bears,00-0017277,Ted Washington,DT,14,,76,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0009472,Olin Kreutz,C,14,,75,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0004004,John Davis,TE,10,10,74,generated_high_confidence,0.78,,,,,,,20,193,3
CHI,Chicago Bears,00-0019490,Paul Edinger,K,14,,74,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0013262,Stanley Pritchett,RB,12,12,74,generated_high_confidence,0.78,,,,,2,,19,165,1
CHI,Chicago Bears,00-0021056,Eric Joyce,S,14,,73,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0011276,Jim Miller,QB,10,10,73,generated_high_confidence,0.78,,1944,13,9,11,,,,
CHI,Chicago Bears,00-0002876,Chris Chandler,QB,8,8,72,generated_high_confidence,0.78,,1023,4,4,32,,,,
CHI,Chicago Bears,00-0020388,Bernard Robertson,LT,14,,71,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0018932,Bobby Setzer,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020402,Joe Tafoya,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0019476,Reggie Austin,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0021198,Roosevelt Williams,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0010609,Brad Maynard,P,2,,70,generated_low_confidence,0.45,,12,1,,20,,,,
CHI,Chicago Bears,00-0012841,Christian Peter,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0019619,Ernest Grant,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020140,Josh Warner,LG,14,,69,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0016659,Rex Tucker,LG,14,,69,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0019510,Ahmad Merritt,WR,10,10,68,generated_high_confidence,0.78,,,,,5,,14,100,
CHI,Chicago Bears,00-0021228,Alex Brown,EDGE,14,,66,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0021310,Jamin Elliott,WR,14,,66,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020799,Steve Edwards,LT,14,,66,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0019626,Alfonso Boone,DT,14,,65,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020406,Mike Gandy,LG,14,,65,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0010341,Patrick Mannelly,C,1,,65,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0000911,Fred Baxter,TE,5,,63,generated_medium_confidence,0.6,,,,,,,5,51,
CHI,Chicago Bears,00-0000007,Rabih Abdullah,RB,14,,63,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0020513,David Terrell,WR,5,,62,generated_medium_confidence,0.6,,,,,,,9,127,3
CHI,Chicago Bears,00-0021301,John Stamper,EDGE,14,,61,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0021160,Marc Colombo,LT,14,,61,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0021218,Terrence Metcalf,LG,14,,61,generated_low_confidence,0.45,,,,,,,,,
CHI,Chicago Bears,00-0019464,Dustin Lyman,TE,5,,60,generated_medium_confidence,0.6,,,,,,,14,121,2
CHI,Chicago Bears,00-0014384,Cory Sauter,QB,1,,58,generated_medium_confidence,0.6,,59,,,8,,,,
CHI,Chicago Bears,00-0014775,Daimon Shelton,RB,5,,54,generated_medium_confidence,0.6,,,,,,,7,34,
CHI,Chicago Bears,00-0021304,John Gilmore,TE,5,,53,generated_medium_confidence,0.6,,,,,,,10,130,
CHI,Chicago Bears,00-0021306,Adrian Peterson,RB,4,,52,generated_medium_confidence,0.6,,,,,101,1,3,18,
CHI,Chicago Bears,00-0019764,Henry Burris,QB,6,,51,generated_medium_confidence,0.6,,207,3,5,104,,,,
CIN,Cincinnati Bengals,00-0020397,Chad Ochocinco,WR,16,16,88,generated_high_confidence,0.78,,,,,,,69,1166,5
CIN,Cincinnati Bengals,00-0004304,Corey Dillon,RB,16,16,88,generated_high_confidence,0.78,,,,,1311,7,43,298,
CIN,Cincinnati Bengals,00-0019455,Peter Warrick,WR,15,15,83,generated_high_confidence,0.78,,,,,22,,53,606,6
CIN,Cincinnati Bengals,00-0001481,Vaughn Booker,EDGE,14,,82,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0007115,Artrell Hawkins,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0002328,Jeff Burris,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0009311,Jon Kitna,QB,13,13,81,generated_high_confidence,0.78,,3178,16,16,57,4,,,
CIN,Cincinnati Bengals,00-0017370,Richmond Webb,LT,14,,81,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0017619,Bernard Whittington,DT,14,,80,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0021084,Matt Schobel,TE,14,14,80,generated_high_confidence,0.78,,,,,,,27,212,2
CIN,Cincinnati Bengals,00-0019708,Ron Dugans,WR,15,15,80,generated_high_confidence,0.78,,,,,,,47,421,
CIN,Cincinnati Bengals,00-0012263,Matt O'Dwyer,LG,14,,79,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0001669,Rich Braham,C,14,,79,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020438,T.J. Houshmandzadeh,WR,15,15,79,generated_high_confidence,0.78,,,,,,,41,492,1
CIN,Cincinnati Bengals,00-0020657,Reggie Myles,S,14,,78,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020724,Dwayne Levels,LB,14,,77,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0019993,Kevin Kaesviharn,CB,14,,77,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0018054,Reinard Wilson,EDGE,14,,77,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0000352,Willie Anderson,LT,14,,77,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0011958,Lorenzo Neal,RB,15,15,76,generated_high_confidence,0.78,,,,,31,,21,133,1
CIN,Cincinnati Bengals,00-0005939,Oliver Gibson,DT,14,,76,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0006562,Brock Gutierrez,C,14,,75,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0019676,Neil Rackers,K,14,,75,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020267,Nick Harris,P,14,,75,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0021318,Lavar Glover,S,14,,73,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0012320,Eric Ogbogu,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020535,Justin Smith,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020084,Ligarius Jennings,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0001098,Brandon Bennett,RB,10,10,70,generated_high_confidence,0.78,,,,,155,,18,109,
CIN,Cincinnati Bengals,00-0015607,Glen Steele,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0017945,Tony Williams,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020374,Victor Leyva,LG,14,,70,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0006072,Mike Goff,LG,14,,69,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0013555,Scott Rehberg,LG,14,,69,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020626,Thatcher Szalay,LG,14,,69,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0019681,Brad St. Louis,TE,14,,67,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0021232,Travis Dorsch,K,14,,67,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0021145,Levi Jones,LT,14,,66,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0021300,Reggie Coleman,LT,14,,66,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020558,Ronald Smith,DT,14,,65,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0019783,Chris Edmonds,TE,14,,63,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0005902,Joe Germaine,QB,14,,63,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0020398,Sean Brewer,TE,14,,63,generated_low_confidence,0.45,,,,,,,,,
CIN,Cincinnati Bengals,00-0019543,Danny Farmer,WR,6,,61,generated_medium_confidence,0.6,,,,,,,9,115,
CIN,Cincinnati Bengals,00-0020268,Tony Stewart,TE,1,,61,generated_medium_confidence,0.6,,,,,,,1,6,
CIN,Cincinnati Bengals,00-0005589,Gus Frerotte,QB,3,,60,generated_medium_confidence,0.6,,437,1,5,22,,,,
CIN,Cincinnati Bengals,00-0015082,Akili Smith,QB,1,,54,generated_medium_confidence,0.6,,117,,1,5,,,,
CIN,Cincinnati Bengals,00-0017896,Nicolas Luchey,RB,6,,54,generated_medium_confidence,0.6,,,,,59,2,7,46,
CIN,Cincinnati Bengals,00-0020407,Rudi Johnson,RB,4,,52,generated_medium_confidence,0.6,,,,,67,,6,34,
CLE,Cleveland Browns,00-0020427,Quincy Morgan,WR,16,16,87,generated_high_confidence,0.78,,,,,7,,56,964,7
CLE,Cleveland Browns,00-0008560,Kevin Johnson,WR,16,16,84,generated_high_confidence,0.78,,33,1,,,,67,703,4
CLE,Cleveland Browns,00-0021150,William Green,RB,16,16,83,generated_high_confidence,0.78,,,,,887,6,16,113,
CLE,Cleveland Browns,00-0009612,Kenard Lang,EDGE,14,,82,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0021175,Andre Davis,WR,16,16,81,generated_high_confidence,0.78,,,,,7,,37,420,6
CLE,Cleveland Browns,00-0005627,Corey Fuller,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0010777,Daylon McCutcheon,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0019650,Dennis Northcutt,WR,12,12,81,generated_high_confidence,0.78,,,,,104,1,38,601,5
CLE,Cleveland Browns,00-0019057,Jamel White,RB,14,14,81,generated_high_confidence,0.78,,,,,470,3,63,452,
CLE,Cleveland Browns,00-0016660,Ryan Tucker,LT,14,,81,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0002586,Mark Campbell,TE,15,15,80,generated_high_confidence,0.78,,,,,,,25,179,3
CLE,Cleveland Browns,00-0009496,Ryan Kuehl,DT,14,,80,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0003535,Tim Couch,QB,14,14,80,generated_high_confidence,0.78,,2842,18,18,77,,,,
CLE,Cleveland Browns,00-0015744,Barry Stokes,LG,14,,79,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0018150,Dave Wohlabaugh,C,14,,79,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0020275,Michael Jameson,S,14,,78,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0019465,Lewis Sanders,CB,14,,77,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0016878,Ross Verba,LT,14,,77,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0013986,Tyrone Rogers,EDGE,14,,77,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0014116,Orpheus Roye,DT,14,,76,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0005771,Chris Gardocki,P,14,,75,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0004091,Phil Dawson,K,14,,75,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0019276,Shaun O'Hara,LG,14,,75,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0007213,Steve Heiden,TE,11,11,73,generated_high_confidence,0.78,,,,,,,17,105,1
CLE,Cleveland Browns,00-0020329,Anthony Henry,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0018954,Courtney Brown,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0021331,Joaquin Gonzalez,LT,14,,71,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0018249,Mark Word,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0020324,Raymond Walls,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0019475,Alvin McKinley,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0021324,Chad Beasley,LG,14,,70,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0020524,Gerard Warren,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0021201,Melvin Fowler,C,14,,70,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0020437,Paul Zukauskas,LG,14,,70,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0019278,Kevin Thompson,QB,14,,68,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0007576,Kelly Holcomb,QB,4,,67,generated_medium_confidence,0.6,,790,8,4,9,,,,
CLE,Cleveland Browns,00-0020481,Cedric Scott,EDGE,14,,66,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0020486,Josh Booty,QB,14,,63,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0020415,Andre King,WR,3,,60,generated_medium_confidence,0.6,,,,,,,5,41,
CLE,Cleveland Browns,00-0019826,R.J. Bowers,RB,1,,59,generated_low_confidence,0.45,,,,,,,,,
CLE,Cleveland Browns,00-0019564,Aaron Shea,TE,5,,58,generated_medium_confidence,0.6,,,,,,,7,49,
CLE,Cleveland Browns,00-0020430,James Jackson,RB,6,,58,generated_medium_confidence,0.6,,,,,54,,3,10,
CLE,Cleveland Browns,00-0020780,Frisman Jackson,WR,1,,54,generated_medium_confidence,0.6,,,,,,,1,6,
CLE,Cleveland Browns,00-0021241,Darnell Sanders,TE,5,,52,generated_medium_confidence,0.6,,,,,,,3,23,1
DAL,Dallas Cowboys,00-0000217,Larry Allen,LG,14,,96,manual_override,0.95,,,,,,,,,
DAL,Dallas Cowboys,00-0005720,Joey Galloway,WR,16,16,87,generated_high_confidence,0.78,,,,,31,,61,908,6
DAL,Dallas Cowboys,00-0021191,Antonio Bryant,WR,16,16,84,generated_high_confidence,0.78,,,,,40,,44,733,6
DAL,Dallas Cowboys,00-0015165,Emmitt Smith,RB,16,16,83,generated_high_confidence,0.78,,,,,975,5,16,89,
DAL,Dallas Cowboys,00-0004851,Greg Ellis,EDGE,14,,82,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0019607,Dwayne Goodrich,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0000045,Flozell Adams,LT,14,,81,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0008775,Jermaine Jones,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0006051,La'Roi Glover,DT,14,,80,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0010962,Jeremy McKinney,LG,14,,79,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020974,Keith Davis,S,14,,79,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0010859,Tony McGee,TE,12,12,79,generated_high_confidence,0.78,,,,,,,23,294,1
DAL,Dallas Cowboys,00-0019569,James Whalen,TE,12,12,78,generated_high_confidence,0.78,,,,,,,17,152,
DAL,Dallas Cowboys,00-0004808,Ebenezer Ekuban,EDGE,14,,77,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020541,Louis Mackey,LB,14,,77,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0019620,Mario Edwards,CB,14,,77,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0019848,Marques McFadden,LT,14,,77,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0012499,Solomon Page,LT,14,,77,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0019516,Troy Hambrick,RB,16,16,77,generated_high_confidence,0.78,,,,,317,1,21,99,
DAL,Dallas Cowboys,00-0012135,Brandon Noble,DT,14,,76,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0014544,Darnay Scott,WR,14,14,76,generated_high_confidence,0.78,,,,,14,,22,218,1
DAL,Dallas Cowboys,00-0019614,Michael Wiley,RB,16,16,76,generated_high_confidence,0.78,,,,,168,1,13,144,
DAL,Dallas Cowboys,00-0020972,Billy Cundiff,K,14,,75,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020976,Filip Filipovic,P,14,,75,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020425,Ken-Yon Rambo,WR,13,13,75,generated_high_confidence,0.78,,,,,,,14,211,
DAL,Dallas Cowboys,00-0016316,Robert Thomas,RB,13,13,74,generated_high_confidence,0.78,,,,,31,,12,80,
DAL,Dallas Cowboys,00-0020562,Chad Hutchinson,QB,9,9,71,generated_high_confidence,0.78,,1555,7,8,74,,,,
DAL,Dallas Cowboys,00-0020055,Demetric Evans,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0021200,Derek Ross,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020054,Javiar Collins,LT,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020771,Kurt Vollers,LT,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0018489,Peppi Zellner,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0021281,Pete Hunter,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0021292,Tyson Walter,LT,14,,71,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020411,Colston Weatherington,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020420,Matt Lehr,LG,14,,70,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0011886,Michael Myers,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0019442,Clint Stoerner,QB,14,,68,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020538,Daleroy Stewart,EDGE,14,,66,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0019919,Randal Williams,WR,14,,66,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0021385,Andre Gurode,C,14,,65,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0021333,Jeff Grau,C,14,,65,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020413,John Nix,DT,14,,65,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0020404,Quincy Carter,QB,7,,62,generated_medium_confidence,0.6,,1465,7,8,91,,,,
DAL,Dallas Cowboys,00-0015980,Reginald Swinton,WR,4,,60,generated_medium_confidence,0.6,,,,,23,,7,63,
DAL,Dallas Cowboys,00-0020973,Woodrow Dantzler,RB,1,,59,generated_low_confidence,0.45,,,,,,,,,
DAL,Dallas Cowboys,00-0010146,Mike Lucky,TE,3,,56,generated_medium_confidence,0.6,,,,,,,1,22,
DAL,Dallas Cowboys,00-0020805,Jason McKie,RB,1,,50,generated_medium_confidence,0.6,,,,,,,1,7,
DEN,Denver Broncos,00-0021179,Clinton Portis,RB,16,16,93,generated_high_confidence,0.78,,,,,1508,15,33,364,2
DEN,Denver Broncos,00-0015290,Rod Smith,WR,16,16,89,generated_high_confidence,0.78,,,,,9,,89,1027,5
DEN,Denver Broncos,00-0014722,Shannon Sharpe,TE,13,13,88,generated_high_confidence,0.78,,,,,,,61,686,3
DEN,Denver Broncos,00-0010650,Ed McCaffrey,WR,16,16,85,generated_high_confidence,0.78,,,,,22,,69,903,2
DEN,Denver Broncos,00-0006423,Brian Griese,QB,13,13,83,generated_high_confidence,0.78,,3214,15,15,107,1,,,
DEN,Denver Broncos,00-0017255,Keith Washington,EDGE,14,,82,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0001804,Blake Brockermeyer,LT,14,,81,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0015460,Jimmy Spencer,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0009810,Matt Lepsis,LT,14,,81,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0013102,Tyrone Poole,CB,14,,81,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0010874,Chester McGlockton,DT,14,,80,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0021152,Ashley Lelie,WR,15,15,79,generated_high_confidence,0.78,,,,,40,,35,525,2
DEN,Denver Broncos,00-0011915,Tom Nalen,C,14,,79,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0019594,Mike Anderson,RB,15,15,78,generated_high_confidence,0.78,,,,,386,2,18,167,2
DEN,Denver Broncos,00-0017026,Denard Walker,CB,14,,77,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0014255,Ephraim Salaam,LT,14,,77,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0013012,Kavika Pittman,EDGE,14,,77,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0003838,Lional Dalton,DT,14,,76,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0011983,Dan Neil,LG,14,,75,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0004811,Jason Elam,K,14,,75,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0002709,Dwayne Carswell,TE,10,10,74,generated_high_confidence,0.78,,,,,,,21,189,1
DEN,Denver Broncos,00-0001176,Bert Berry,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0019632,Cooper Carlisle,LT,14,,71,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0019645,Deltha O'Neal,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0007325,Kelly Herndon,CB,14,,71,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0013282,Trevor Pryce,EDGE,14,,71,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0020368,Ben Hamilton,C,14,,70,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0005596,Lennie Friedman,LG,14,,70,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0021105,Monsanto Pope,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0013471,Montae Reagor,DT,14,,70,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0019248,Steve Herndon,LG,14,,70,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0014083,Tom Rouen,P,2,,70,generated_low_confidence,0.45,,,,,,,,,
DEN,Denver Broncos,00-0005816,Olandis Gary,RB,9,9,69,generated_high_confidence,0.78,,,,,147,1,18,148,
DEN,Denver Broncos,00-0019109,Scottie Montgomery,WR,8,8,69,generated_high_confidence,0.78,,,,,27,,4,51,1
